Element	Fraction	BiolRep	Counts	CPM
FAM26E_wgs_alt	DNA	2	0	0
FAM26E_wgs_alt	DNA	3	0	0
FAM26E_wgs_alt	DNA	4	0	0
FAM26E_wgs_alt	Post	1	0	0
FAM26E_wgs_alt	Post	2	0	0
FAM26E_wgs_alt	Post	3	0	0
FAM26E_wgs_alt	Post	4	0	0
FAM26E_wgs_alt	Post	5	0	0
FAM26E_wgs_alt	Post	6	0	0
FAM26E_wgs_alt	Pre	1	0	0
FAM26E_wgs_alt	Pre	2	0	0
FAM26E_wgs_alt	Pre	3	0	0
FAM26E_wgs_alt	Pre	4	0	0
FAM26E_wgs_alt	Pre	5	0	0
FAM26E_wgs_alt	Pre	6	0	0
FAM26E_wgs_ref	DNA	1	388	57.0149639299533
FAM26E_wgs_ref	DNA	2	380	51.9972556395813
FAM26E_wgs_ref	DNA	3	277	35.2607468582611
FAM26E_wgs_ref	DNA	4	294	37.0999873683376
FAM26E_wgs_ref	Post	1	122	13.4823493944215
FAM26E_wgs_ref	Post	2	100	10.0927534131421
FAM26E_wgs_ref	Post	3	106	11.4464229118512
FAM26E_wgs_ref	Post	4	120	12.6837210570698
FAM26E_wgs_ref	Post	5	168	15.9986195476847
FAM26E_wgs_ref	Post	6	163	16.9406549111686
FAM26E_wgs_ref	Pre	1	157	19.9093402196825
FAM26E_wgs_ref	Pre	2	241	27.6608631268184
FAM26E_wgs_ref	Pre	3	280	28.6632709562548
FAM26E_wgs_ref	Pre	4	288	30.6083960743457
FAM26E_wgs_ref	Pre	5	315	40.2927633813227
FAM26E_wgs_ref	Pre	6	307	33.2411495980582
FAM57A_wgs_alt	DNA	1	25	3.67364458311555
FAM57A_wgs_alt	DNA	2	22	3.01036743176523
FAM57A_wgs_alt	DNA	3	22	2.800492530259
FAM57A_wgs_alt	DNA	4	20	2.52380866451276
FAM57A_wgs_alt	Post	1	5	0.552555303050061
FAM57A_wgs_alt	Post	2	16	1.61484054610274
FAM57A_wgs_alt	Post	3	11	1.18783633990909
FAM57A_wgs_alt	Post	4	6	0.634186052853488
FAM57A_wgs_alt	Post	5	2	0.190459756520056
FAM57A_wgs_alt	Post	6	13	1.35109517696437
FAM57A_wgs_alt	Pre	1	12	1.52173301042159
FAM57A_wgs_alt	Pre	2	12	1.37730438805735
FAM57A_wgs_alt	Pre	3	14	1.43316354781274
FAM57A_wgs_alt	Pre	4	5	0.531395765179612
FAM57A_wgs_alt	Pre	5	13	1.66287594907046
FAM57A_wgs_alt	Pre	6	35	3.78970760889914
FAM57A_wgs_ref	DNA	1	44	6.46561446628336
FAM57A_wgs_ref	DNA	2	52	7.11541392962691
FAM57A_wgs_ref	DNA	3	55	7.00123132564751
FAM57A_wgs_ref	DNA	4	49	6.18333122805627
FAM57A_wgs_ref	Post	1	2	0.221022121220024
FAM57A_wgs_ref	Post	2	18	1.81669561436558
FAM57A_wgs_ref	Post	3	10	1.07985121809917
FAM57A_wgs_ref	Post	4	14	1.47976745665814
FAM57A_wgs_ref	Post	5	0	0
FAM57A_wgs_ref	Post	6	24	2.49432955747268
FAM57A_wgs_ref	Pre	1	29	3.67752144185217
FAM57A_wgs_ref	Pre	2	23	2.63983341044325
FAM57A_wgs_ref	Pre	3	35	3.58290886953185
FAM57A_wgs_ref	Pre	4	56	5.95163257001166
FAM57A_wgs_ref	Pre	5	31	3.96531957086033
FAM57A_wgs_ref	Pre	6	45	4.87248121144176
FAM69A_wgs_alt	DNA	1	0	0
FAM69A_wgs_alt	DNA	2	0	0
FAM69A_wgs_alt	DNA	3	0	0
FAM69A_wgs_alt	DNA	4	0	0
FAM69A_wgs_alt	Post	1	0	0
FAM69A_wgs_alt	Post	2	0	0
FAM69A_wgs_alt	Post	3	0	0
FAM69A_wgs_alt	Post	4	0	0
FAM69A_wgs_alt	Post	5	0	0
FAM69A_wgs_alt	Post	6	0	0
FAM69A_wgs_alt	Pre	1	0	0
FAM69A_wgs_alt	Pre	2	2	0.229550731342891
FAM69A_wgs_alt	Pre	3	0	0
FAM69A_wgs_alt	Pre	4	0	0
